"address","Apart","gu","dong","long","lat","distance","place","lon","lat"
"강서로47다길 10","한서3차","강서구","내발산동",126.8341532,37.55236827,153.670968674169,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로47다길 28","한울앤하우스","강서구","내발산동",126.8340424,37.55154054,177.109987738018,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로47라길 22","내츄럴3차","강서구","내발산동",126.8322512,37.55209514,320.280183047715,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로47라길 79","그린씨티","강서구","내발산동",126.8331527,37.54967598,368.417199133891,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로47마길 15","수명산태송팰리채","강서구","내발산동",126.8313075,37.55253009,405.268006365736,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로47마길 71","청솔수(711-6)","강서구","내발산동",126.8325473,37.55016335,370.081647641425,"서울특별시 강서구 내발산동 701-4 의)성삼의료재단미즈메디병원",126.8358786,37.5521825
"강서로48길 25","덕현중앙타워빌","강서구","내발산동",126.8379971,37.55265064,165.438123693765,"서울특별시 강서구 내발산동 678-7 서울스타병원빌딩",126.8363312,37.5533321
"강서로50길 72","신세계3차101동","강서구","내발산동",126.8408268,37.55474217,343.756707804147,"서울특별시 강서구 내발산동 677 웰튼병원",126.8370486,37.553991
"강서로56나길 110","부영","강서구","등촌동",126.8430537,37.56402986,578.900905914333,"서울특별시 강서구 등촌동 671 강서힘찬병원",126.840646,37.5591924
"강서로56나길 37","주공3","강서구","등촌동",126.8416277,37.56107324,226.588239657074,"서울특별시 강서구 등촌동 671 강서힘찬병원",126.840646,37.5591924
"강서로5가길 50","일현세일","강서구","화곡동",126.8452337,37.52911413,750.355748110207,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로5나길 104","웰라이빌","강서구","화곡동",126.8424036,37.52849588,902.185999171682,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로5나길 50","일성스카이빌","강서구","화곡동",126.8454451,37.52864301,699.870734636597,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로5나길 77","궁전 A동","강서구","화곡동",126.8439151,37.52828621,778.055678015124,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로68길 108","동성","강서구","등촌동",126.8463941,37.56438675,769.176165198506,"서울특별시 강서구 등촌동 671 강서힘찬병원",126.840646,37.5591924
"강서로68길 36","등촌1,2단지주공아파트","강서구","등촌동",126.8428927,37.56603723,787.331946973604,"서울특별시 강서구 등촌동 671 강서힘찬병원",126.840646,37.5591924
"강서로7길 107","한양아이클래스","강서구","화곡동",126.8417366,37.52893262,977.894326289339,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 118","현대홈타운(923-2)","강서구","화곡동",126.8411834,37.52903614,1003.11748746718,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"강서로7길 20","송민","강서구","화곡동",126.8465786,37.52965563,723.477306722128,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 28","해태드림타운","강서구","화곡동",126.8461774,37.52960944,739.413380060204,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 52","강서뉴","강서구","화곡동",126.8447416,37.5295326,814.0500001321,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 70","삼성다빈치(917-14)","강서구","화곡동",126.8438417,37.52935709,857.57123097132,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 77","우진","강서구","화곡동",126.8434927,37.52916307,866.981711580699,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로7길 82","우공팰리스","강서구","화곡동",126.8431605,37.52932471,901.086668423919,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"강서로8길 11","은하센트리움","강서구","화곡동",126.8486483,37.52987678,664.419320129522,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"개봉로15길 84","진로","구로구","개봉동",126.851117,37.48994091,503.415614649016,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로15길 91","거성","구로구","개봉동",126.8507668,37.4897921,538.128816890591,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로17아길 41","LIP e-푸른아파트","구로구","개봉동",126.8507371,37.49311488,439.421644768626,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로1길 124","동서아파트(313-32)","구로구","개봉동",126.8520717,37.48197977,1230.07821989628,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로1길 170","대상","구로구","개봉동",126.8495843,37.48208613,1293.58037254094,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로1길 188","영화 아이닉스","구로구","개봉동",126.84879,37.4825053,1219.21361463913,"서울특별시 구로구 오류동 159 삼성미래여성병원",126.8403576,37.4911762
"개봉로20길 158","현대홈타운","구로구","개봉동",126.8626272,37.4919064,619.385217188695,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로20길 6","현대","구로구","개봉동",126.8562963,37.4922778,68.7386456121784,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로2길 133","개봉동현대아이파크","구로구","개봉동",126.8605006,37.49084358,471.171969778408,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로3가길 88","길훈","구로구","개봉동",126.8521427,37.48272684,1148.23156293686,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로3길 51","개봉프라자","구로구","개봉동",126.8534936,37.48610025,754.513445942284,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개봉로3길 87","한진","구로구","개봉동",126.851457,37.48600722,828.422176318676,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"개포로 303","현대1차101동~106동","강남구","개포동",127.0548236,37.48202117,1405.95675571333,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"개포로 307","개포우성3차","강남구","개포동",127.0563792,37.48321155,1383.2918303673,"서울특별시 강남구 도곡동 146-92 강남세브란스병원",127.0463261,37.4927395
"개포로 310","개포주공 1단지","강남구","개포동",127.0570268,37.48318464,1422.92747680423,"서울특별시 강남구 도곡동 146-92 강남세브란스병원",127.0463261,37.4927395
"개포로 311","우성9차아파트 901동, 902동","강남구","개포동",127.0574102,37.48421666,1363.33522344178,"서울특별시 강남구 도곡동 146-92 강남세브란스병원",127.0463261,37.4927395
"개포로 409","현대3","강남구","개포동",127.0617844,37.48751411,1177.7586593028,"서울특별시 강남구 대치동 1021-4 미즈메디병원",127.059931,37.4979914
"개포로 411","우성8","강남구","개포동",127.0624656,37.48786472,1149.31034273959,"서울특별시 강남구 대치동 1021-4 미즈메디병원",127.059931,37.4979914
"개포로 516","개포주공 6단지","강남구","개포동",127.0708801,37.48998548,1068.35736057104,"서울특별시 강남구 대치동 994-5 경희한방병원",127.0676319,37.4992302
"개포로 516","개포주공 7단지","강남구","개포동",127.0708801,37.48998548,1068.35736057104,"서울특별시 강남구 대치동 994-5 경희한방병원",127.0676319,37.4992302
"개포로109길 21","삼익대청아파트","강남구","개포동",127.0767822,37.49398703,996.883367189168,"서울특별시 강남구 대치동 994-5 경희한방병원",127.0676319,37.4992302
"개포로109길 69","개포자이(12-2)","강남구","개포동",127.0773622,37.49628163,919.914974315401,"서울특별시 강남구 대치동 994-5 경희한방병원",127.0676319,37.4992302
"개포로109길 9","성원대치2단지아파트","강남구","개포동",127.0760187,37.49334432,988.926001749984,"서울특별시 강남구 대치동 994-5 경희한방병원",127.0676319,37.4992302
"개포로110길 15","우성7","강남구","일원동",127.0769308,37.49151631,851.794839272868,"서울특별시 강남구 일원동 50 삼성서울병원",127.0855952,37.4881568
"개포로110길 21","현대4","강남구","일원동",127.0773194,37.49090502,792.422340451167,"서울특별시 강남구 일원동 50 삼성서울병원",127.0855952,37.4881568
"개포로110길 36","대우","강남구","일원동",127.078598,37.49052733,672.028748421103,"서울특별시 강남구 일원동 50 삼성서울병원",127.0855952,37.4881568
"개포로110길 43","개포한신","강남구","일원동",127.0793898,37.49079957,622.073086599896,"서울특별시 강남구 일원동 50 삼성서울병원",127.0855952,37.4881568
"개포로110길 46","현대사원","강남구","일원동",127.0793863,37.489053,557.427204472594,"서울특별시 강남구 일원동 50 삼성서울병원",127.0855952,37.4881568
"개포로124길 27","삼성","강남구","일원동",126.978884,37.611107,2791.60526942141,"서울특별시 성북구 정릉동 508-171 성북참병원",127.0055888,37.5976433
"개화동로27가길 33","Air Palace(619-7)","강서구","방화동",126.8074605,37.56275901,520.352551363533,"서울특별시 강서구 방화동 606-36 바른세상병원",126.8115905,37.5660956
"개화동로27길 43","원미","강서구","방화동",126.8089417,37.56452827,291.666030102108,"서울특별시 강서구 방화동 606-36 바른세상병원",126.8115905,37.5660956
"거마로 41","현대3차","송파구","거여동",127.1457082,37.49670232,1053.39418808235,"서울특별시 송파구 오금동 126 송파참병원",127.1373967,37.5034894
"거마로9길 19","삼호","송파구","거여동",127.1437221,37.49691826,920.40991762694,"서울특별시 송파구 오금동 126 송파참병원",127.1373967,37.5034894
"거북골로 120","DMC센트레빌","서대문구","남가좌동",126.9162889,37.57619462,1147.86509154053,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"거북골로 154","북가좌삼호","서대문구","북가좌동",126.9127532,37.57575276,1238.07090735301,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"거북골로 91","쌍용스윗닷홈","서대문구","남가좌동",126.9193099,37.57572661,1228.30199925156,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"거북골로14길 32","DMC아이파크","서대문구","북가좌동",126.9144071,37.57667849,1107.14858232445,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"거북골로18가길 23","휴먼빌","서대문구","북가좌동",126.9115941,37.57721801,1115.35449851659,"서울특별시 은평구 응암동 603-60 인정병원",126.916336,37.586506
"겸재로 198","건원 베스트원","중랑구","면목동",127.0896387,37.58868873,160.111199251744,"서울특별시 중랑구 면목동 1216 안민병원",127.0879582,37.5881452
"겸재로 24","서울가든","동대문구","휘경동",127.0718022,37.58437368,693.162488454119,"서울특별시 동대문구 휘경동 29-1 삼육서울병원",127.0653215,37.5878949
"겸재로29길 27","리치카운티","중랑구","면목동",127.0849908,37.58901372,279.041667047171,"서울특별시 중랑구 면목동 1216 안민병원",127.0879582,37.5881452
"겸재로30길 42","마젤란21","중랑구","면목동",127.0838014,37.58589096,326.562673939392,"서울특별시 중랑구 면목동 566-6 녹색병원(주차장)",127.0859585,37.5835069
"겸재로4길 18","삼성제이드아파트","중랑구","면목동",127.0766693,37.58499733,706.529076702834,"서울특별시 중랑구 면목동 180-1 88병원",127.0796598,37.5908852
"경기대로 26","우리유앤미","서대문구","충정로3가",126.9623216,37.56178717,710.278742360586,"서울특별시 종로구 평동 164 서울적십자병원",126.9669384,37.5670139
